# OSM coverage layer (man_made/telecom=data_center). Real locations; capacity NOT in OSM.
# Auto-ingested via Overpass; country by point-in-polygon.
name,operator,iso3,country,lat,lng,type
PHX-10,Microsoft,USA,United States of America,33.4079,-112.3648,hyperscale
Equinix Ashburn DC21,Equinix,USA,United States of America,39.0118,-77.4545,hyperscale
万国数据深圳4号数据中心,,CHN,China,22.7134,114.3665,colocation
Akshaya Centre  Palluruthy,,IND,India,9.9236,76.2712,colocation
Equinix WA3,Equinix,POL,Poland,52.1904,20.9224,hyperscale
RMS Dish Service Center,RMS,IND,India,9.3301,76.9256,colocation
Data center,,,,8.4981,76.9470,colocation
Computer Center,,IND,India,9.2447,76.5199,colocation
WEDOS DC2 Podskalí,Wedos,CZE,Czech Republic,49.0534,14.4434,colocation
Data center,,USA,United States of America,40.9513,-73.8979,colocation
M11,atNorth,ISL,Iceland,63.9633,-22.5388,colocation
M12,atNorth,ISL,Iceland,63.9635,-22.5388,colocation
M13,atNorth,ISL,Iceland,63.9638,-22.5387,colocation
M14,atNorth,ISL,Iceland,63.9640,-22.5387,colocation
M15,atNorth,ISL,Iceland,63.9643,-22.5387,colocation
M05,atNorth,ISL,Iceland,63.9643,-22.5358,colocation
M04,atNorth,ISL,Iceland,63.9640,-22.5358,colocation
Data center,,ISL,Iceland,63.9616,-22.5349,colocation
NAO 3,Meta,USA,United States of America,40.0657,-82.7491,hyperscale
BCX,BCX,ZAF,South Africa,-25.9785,28.1242,colocation
Parklands,NTT,ZAF,South Africa,-26.1467,28.0368,colocation
ADC Samrand Campus,Africa Data Centres,ZAF,South Africa,-25.9301,28.1396,colocation
CDC Eastern Creek Campus EC1,Canberra Data Centres,AUS,Australia,-33.8180,150.8395,colocation
Data center,,USA,United States of America,47.2371,-119.8952,colocation
CSL Monet,Angola Cables,BRA,Brazil,-3.7389,-38.4572,colocation
AngoNap Fortaleza,Angola Cables,BRA,Brazil,-3.7353,-38.4617,colocation
EdgeCore,,USA,United States of America,33.3441,-111.6196,colocation
Turkcell Avrupa Veri Merkezi,Turkcell,TUR,Turkey,41.2633,27.9269,colocation
Overheidsdatacenter Rijswijk,SSC-ICT,NLD,Netherlands,52.0383,4.3354,colocation
Comcast,Comcast,USA,United States of America,42.2139,-83.1982,colocation
NextDC P2 Perth Data Centre,NextDC,AUS,Australia,-31.9502,115.8682,colocation
DigiCo ADL2,DigiCo,AUS,Australia,-34.9685,138.6083,colocation
Prescient Coleraine,,,,55.1534,-6.6855,colocation
Telus Kamloops Data Centre,,CAN,Canada,50.6771,-120.3774,colocation
SAP COS02,SAP,USA,United States of America,38.9889,-104.7863,colocation
Aliénor.net,Alienor.net,FRA,France,44.8740,-0.5979,colocation
Data center,,USA,United States of America,47.4072,-120.2139,colocation
Actapio,Actapio,USA,United States of America,47.4075,-120.2140,colocation
Data center,,USA,United States of America,47.3921,-120.2175,colocation
Data center,,USA,United States of America,47.3918,-120.2179,colocation
Data center,,USA,United States of America,47.3918,-120.2175,colocation
Data center,,USA,United States of America,47.3918,-120.2169,colocation
Microsoft Datacenter West Europe,Microsoft,NLD,Netherlands,52.7640,5.0377,hyperscale
Facebook Fort Worth Datacenter,Meta,USA,United States of America,32.9883,-97.2551,hyperscale
Charles Schwab Data Center,,USA,United States of America,33.0045,-97.2461,colocation
Digital Realty Kin Tak HKG11,Digital Realty,CHN,China,22.3704,114.1290,hyperscale
ISSDC,,IND,India,12.9017,77.3699,colocation
Amazon IAD140,Amazon Web Services,USA,United States of America,38.9815,-77.4176,hyperscale
Amazon IAD141,Amazon Web Services,USA,United States of America,38.9824,-77.4168,hyperscale
1623 Farnam,News-Press & Gazette Company,USA,United States of America,41.2573,-95.9378,colocation
PoP-Hauptverteiler,,DEU,Germany,52.0769,9.5638,colocation
PoP Hauptverteiler,,DEU,Germany,52.0611,9.5906,colocation
Credit Suisse: Clifton Data Center,,USA,United States of America,40.8334,-74.1402,colocation
PoP-Hauptverteiler,htp GmbH,DEU,Germany,52.0187,9.6202,colocation
Meta Clonee 5 Data Center,Meta,IRL,Ireland,53.4181,-6.4458,hyperscale
Data center,,USA,United States of America,36.0327,-86.6378,colocation
HCA Information Technology & Services Data Center,,USA,United States of America,36.0326,-86.6377,colocation
TierPoint,,USA,United States of America,35.9245,-86.8557,colocation
PoP-Hauptverteiler,htp GmbH,DEU,Germany,52.1216,9.5333,colocation
Central telefônica de Itapetininga,Vivo,BRA,Brazil,-23.5785,-48.0301,colocation
Amazon Web Services,Amazon Web Services,USA,United States of America,40.1026,-83.1997,hyperscale
Amazon Web Services,Amazon Web Services,USA,United States of America,40.1036,-83.1998,hyperscale
Data center,,TWN,Taiwan,25.0285,121.4202,colocation
Data center,,TWN,Taiwan,25.0286,121.4203,colocation
Digital Realty FRA16,Digital Realty,DEU,Germany,50.1202,8.7385,hyperscale
DC Hasselt 2,Datacenter United,BEL,Belgium,50.9383,5.3636,colocation
مخابرات مرکزی,,AZE,Azerbaijan,39.3504,45.0726,colocation
۱۱۷خرابی تلفن ویا,,AZE,Azerbaijan,39.3502,45.0730,colocation
Teraco JB3 Isando Campus,,ZAF,South Africa,-26.1371,28.1993,colocation
Teraco Satellite Earth Station,,ZAF,South Africa,-26.1384,28.1990,colocation
Xneelo Samrand Campus,Xneelo,ZAF,South Africa,-25.9275,28.1413,colocation
Teraco JB1 East,Teraco,ZAF,South Africa,-26.1378,28.1978,colocation
Teraco JB1 West,Teraco,ZAF,South Africa,-26.1381,28.1971,colocation
Digital Parks Africa,,ZAF,South Africa,-25.9281,28.1515,colocation
Amazon Web Services,Amazon Web Services,IRL,Ireland,53.2947,-6.3685,hyperscale
Data center,,BEL,Belgium,50.4643,3.8659,colocation
NTT London 1,NTT,GBR,United Kingdom,51.5474,0.1758,colocation
Flexential Brentwood Data Center,,USA,United States of America,35.9726,-86.8080,colocation
Data center,,USA,United States of America,36.0235,-86.7916,colocation
Amazon IAD84,Amazon Web Services,USA,United States of America,38.8161,-77.6525,hyperscale
StrongMind,,USA,United States of America,33.3426,-111.8410,colocation
SaskTel,,CAN,Canada,50.2877,-107.8258,colocation
SaskTel,,CAN,Canada,50.2847,-107.8024,colocation
বাংলাদেশ ডাটা সেন্টার কোম্পানি লিমিটেড(বিডিসিসিএল),,BGD,Bangladesh,24.0715,90.2294,colocation
BB&T Data Center,,USA,United States of America,35.8393,-78.3281,colocation
Santander,Santander,GBR,United Kingdom,52.5789,-1.2100,colocation
Santander,Santander,GBR,United Kingdom,52.5796,-1.2062,colocation
Oficina KIO Interlomas y centro de datos KIO MEX4,KIO,MEX,Mexico,19.4001,-99.2742,colocation
Microsoft,Microsoft,USA,United States of America,41.5167,-93.7025,hyperscale
Microsoft,Microsoft,USA,United States of America,41.5158,-93.7025,hyperscale
Microsoft,Microsoft,USA,United States of America,41.5158,-93.7063,hyperscale
Microsoft,Microsoft,USA,United States of America,41.5167,-93.7063,hyperscale
Microsoft,Microsoft,USA,United States of America,41.5185,-93.7063,hyperscale
Microsoft,Microsoft,USA,United States of America,41.5176,-93.7063,hyperscale
Microsoft,Microsoft,USA,United States of America,41.5176,-93.7025,hyperscale
Microsoft,Microsoft,USA,United States of America,41.5185,-93.7025,hyperscale
Microsoft,Microsoft,USA,United States of America,41.4979,-93.7871,hyperscale
Microsoft,Microsoft,USA,United States of America,41.4989,-93.7871,hyperscale
Facebook Altoona Data Center 5,Meta,USA,United States of America,41.6712,-93.5166,hyperscale
Blockfusion,Blockfusion,USA,United States of America,43.0748,-78.9448,colocation
Blockfusion Niagra Falls,,CAN,Canada,43.0835,-79.0029,colocation
Blockfusion Niagra Falls,,CAN,Canada,43.0833,-79.0031,colocation
Blockfusion Niagra Falls,,CAN,Canada,43.0830,-79.0040,colocation
Shelter Modernización,,ARG,Argentina,-28.4579,-65.7659,colocation
Data center,,LUX,Luxembourg,49.7875,6.0895,colocation
Lumen,Lumen Technologies,USA,United States of America,37.0628,-113.5447,colocation
İT kursu,,AZE,Azerbaijan,39.8253,46.7673,colocation
SLT IDC - National Data Center - Pitipana,Sri Lanka Telecom PLC,LKA,Sri Lanka,6.8246,80.0366,colocation
Sungard Systems International,,USA,United States of America,33.4048,-86.9116,colocation
Myndshift Technologies,,USA,United States of America,33.4754,-111.7192,colocation
ForceAmp.com,,USA,United States of America,41.7040,-91.5871,colocation
Ark Data Centres,Ark Data Centres,GBR,United Kingdom,51.2818,-0.7973,colocation
Ark Data Centres,Ark Data Centres,GBR,United Kingdom,51.2825,-0.7961,colocation
Ark Data Centres,Ark Data Centres,GBR,United Kingdom,51.2821,-0.7958,colocation
Ark Data Centres,Ark Data Centres,GBR,United Kingdom,51.2817,-0.7954,colocation
Ark Data Centres,Ark Data Centres,GBR,United Kingdom,51.2824,-0.7945,colocation
Virtus London8,Virtus,GBR,United Kingdom,51.5098,-0.4572,colocation
TierPoint - Charlotte Data Center,TierPoint,USA,United States of America,35.1732,-80.9281,colocation
SEGRA,,USA,United States of America,35.1801,-80.9264,colocation
3,,CHN,China,39.7192,109.9251,colocation
Middletown Data Center,,USA,United States of America,39.0177,-78.2909,colocation
2,,CHN,China,39.7205,109.9238,colocation
CoreSite Chicago Data Center (CH2),CoreSite,USA,United States of America,41.8628,-87.6413,colocation
DITO CO64,,PHL,Philippines,8.9365,125.5394,colocation
Norma Beach Cable Landing Station,Unity Cable System,USA,United States of America,47.8647,-122.2842,colocation
Cogent Tours,Cogent,FRA,France,47.4323,0.6865,colocation
DirecTV,DirecTV,USA,United States of America,32.0927,-110.7874,colocation
Data center,,CAN,Canada,44.3374,-79.6705,colocation
Euclyde DC3,Euclyde,FRA,France,43.6244,7.0385,colocation
Google,Google,USA,United States of America,36.0563,-115.0086,hyperscale
Google,Google,USA,United States of America,36.0588,-115.0088,hyperscale
Google,Google,USA,United States of America,34.9137,-85.7474,hyperscale
Google,Google,USA,United States of America,34.9136,-85.7459,hyperscale
Data center,,USA,United States of America,39.0506,-77.5400,colocation
Google,Google,USA,United States of America,32.4421,-97.0625,hyperscale
Google,Google,USA,United States of America,32.4436,-97.0633,hyperscale
Google,Google,USA,United States of America,36.6246,-87.2613,hyperscale
Google NBY-1,Google,USA,United States of America,40.0612,-82.7643,hyperscale
Meta Sarpy Data center,Meta,USA,United States of America,41.1235,-96.1442,hyperscale
Meta Sarpy Data center,Meta,USA,United States of America,41.1206,-96.1445,hyperscale
Google,Google,USA,United States of America,41.1350,-96.1467,hyperscale
JPMorgan Chase,JPMorgan Chase,USA,United States of America,39.9892,-105.0207,colocation
Global DC OY,Yandex,FIN,Finland,60.6289,25.2640,colocation
Equinix PA13X,Equinix,FRA,France,48.7891,2.2166,hyperscale
Digital Realty PAR12,Digital Realty,FRA,France,48.8244,2.7251,hyperscale
Central de internet - Claro/NET,Claro S/A,BRA,Brazil,-23.5696,-48.0285,colocation
Thésée DataCenter,Thésée,FRA,France,48.9661,1.8403,colocation
Site technique SFR,SFR,FRA,France,48.7654,2.0013,colocation
Site technique SFR,SFR,FRA,France,48.7680,2.0028,colocation
Site technique SFR,SFR,FRA,France,48.9720,2.0757,colocation
Site Technique SFR,,FRA,France,48.9760,2.6456,colocation
Equinix PA8X,Equinix,FRA,France,48.9007,2.4220,hyperscale
Data center,,ITA,Italy,45.0609,7.6391,colocation
Vantage Montreal II,Vantage Data Centers,CAN,Canada,45.4746,-73.8001,colocation
TMONE Klang Valley Data Center,,MYS,Malaysia,2.9325,101.6573,colocation
Bâtiment Data Center,MBDA France,FRA,France,48.7779,2.2440,colocation
Telin-3 Data Centre,Telin Singapore,MYS,Malaysia,1.3167,103.7015,colocation
Data center,,CHL,Chile,-33.3586,-70.6944,colocation
Marquette-Adams Telephone Coop,,USA,United States of America,43.7822,-89.5748,colocation
Compass Data Center,,USA,United States of America,32.5388,-96.8045,colocation
Digital Realty ZUR2,Digital Realty,CHE,Switzerland,47.4335,8.5567,hyperscale
Amazon IAD119,Amazon Web Services,USA,United States of America,39.0169,-77.4394,hyperscale
Data Center,OCP/UM6P,MAR,Morocco,32.2226,-7.9300,colocation
Mega Plus,,,,22.2934,114.2744,colocation
Data center,,,,22.2949,114.2744,colocation
Data center,,,,22.2941,114.2744,colocation
CyrusOne FRA3,CyrusOne,DEU,Germany,50.1288,8.5771,colocation
Central telefônica da Vivo,VIVO SA,BRA,Brazil,-23.5920,-48.0525,colocation
Flexential Portland - Hillsboro 4,Flexential,USA,United States of America,45.5553,-122.9401,colocation
鲁南大数据中心,,CHN,China,34.8215,117.3420,colocation
Stream Chicago II,Stream,USA,United States of America,41.9991,-87.9578,colocation
STACK Chicago CHI01,Stack Infrastructure,USA,United States of America,42.0069,-87.9652,colocation
Stream Chicago I,Stream,USA,United States of America,42.0026,-87.9511,colocation
Datacenter de Mambucaba,Eletronuclear,BRA,Brazil,-23.0337,-44.5485,colocation
Claro,,ARG,Argentina,-30.8668,-64.5196,colocation
情報基盤センター,,JPN,Japan,39.7142,141.1369,colocation
リモートセンシングデータ解析室,,JPN,Japan,39.7194,141.1332,colocation
Conova Communications,,AUT,Austria,47.7062,13.0828,colocation
CyrusOne DUB1,CyrusOne,IRL,Ireland,53.3167,-6.4562,colocation
Equinix IBX (WI1),Equinix,CAN,Canada,49.8250,-97.1780,hyperscale
Signal,,,,65.9766,12.2770,colocation
Turnkey Internet,,USA,United States of America,42.7454,-73.7592,colocation
Microsoft,Microsoft,USA,United States of America,41.5407,-93.8279,hyperscale
Data center,,BRA,Brazil,-23.8907,-46.5283,colocation
Amazon Web Services,Amazon Web Services,USA,United States of America,40.0601,-83.1349,hyperscale
Centre de données,,FRA,France,50.6800,3.0164,colocation
OVHcloud Strasbourg - SBG-3,OVHcloud,DEU,Germany,48.5861,7.7975,colocation
Iron Mountain,,USA,United States of America,47.5946,-117.5371,colocation
DBT Data - Harrisonburg Center,,USA,United States of America,38.4626,-78.8567,colocation
linxdatacenter Moscow,,RUS,Russia,55.8057,37.5509,colocation
amnet Data Center,,USA,United States of America,41.0918,-73.5167,colocation
TierPoint,TierPoint,USA,United States of America,38.9406,-94.7552,colocation
Newtelco Datacenter,,GEO,Georgia,41.7211,44.7127,colocation
Datacenter One GmbH,AtlasEdge,DEU,Germany,51.1912,6.9388,colocation
Data center,,DEU,Germany,51.6810,8.7364,colocation
Data center,,NLD,Netherlands,53.4244,6.8675,colocation
Data center,,NLD,Netherlands,53.4240,6.8650,colocation
Data center,,NLD,Netherlands,53.4230,6.8629,colocation
CANTV Puerto Ordaz,,VEN,Venezuela,8.3111,-62.7163,colocation
Equinix Singapore SG5,Equinix,MYS,Malaysia,1.3173,103.7015,hyperscale
Data center,,MYS,Malaysia,1.3776,103.9682,colocation
CloudHQ MCC1,CloudHQ,USA,United States of America,38.7171,-77.4999,colocation
Data center,,NLD,Netherlands,52.3366,4.8869,colocation
Meta,Meta,USA,United States of America,35.3166,-81.8252,hyperscale
Amazon IAD129,Amazon Web Services,USA,United States of America,39.0161,-77.4384,hyperscale
Microsoft,Microsoft,USA,United States of America,39.0748,-77.5641,hyperscale
LaoDC,,THA,Thailand,17.9242,102.6312,colocation
Digital Realty FRA31,Digital Realty,DEU,Germany,50.1273,8.5851,hyperscale
Digital Realty FRA32,Digital Realty,DEU,Germany,50.1274,8.5843,hyperscale
NTT Silicon Valley SV1 Data Center,NTT,USA,United States of America,37.3691,-121.9553,colocation
Positive Park,Positive Internet,GBR,United Kingdom,52.5837,0.0565,colocation
CANTV Chirica,CANTV,VEN,Venezuela,8.3517,-62.6355,colocation
AWS eu-north-1 Availability Zone K,Amazon Web Services,SWE,Sweden,58.9964,16.2352,hyperscale
NEXTDC - S6 Sidney,NextDC,AUS,Australia,-33.8195,151.1860,colocation
T5 Data Center,,USA,United States of America,34.0758,-84.2643,colocation
Equinix AM8,Equinix,NLD,Netherlands,52.3971,4.8389,hyperscale
Telstra Data Centre,Telstra,AUS,Australia,-33.8188,151.1913,colocation
nLighten Edge Data Centre Liverpool,,GBR,United Kingdom,53.3433,-2.9733,colocation
Interxion AMS1 - AMS4,Interxion,NLD,Netherlands,52.3998,4.8424,colocation
BNYM,BNYM,USA,United States of America,36.2154,-86.7836,colocation
Microsoft Data Center,Microsoft,USA,United States of America,38.9495,-77.5594,hyperscale
Arcola Tech Park,,USA,United States of America,38.9493,-77.5556,colocation
Amazon IAD125,Amazon Web Services,USA,United States of America,38.9481,-77.5605,hyperscale
Amazon IAD124,Amazon Web Services,USA,United States of America,38.9499,-77.5605,hyperscale
EVF-Datacenter,Energieversorgung Filstal,DEU,Germany,48.7133,9.6869,colocation
Stack Infrastructure - POR03,Stack Infrastructure,USA,United States of America,45.5541,-122.9379,colocation
ANSSI,ANSSI,FRA,France,48.8702,2.4766,colocation
CANTV Caura,CANTV,VEN,Venezuela,8.2719,-62.7551,colocation
Bouygues Télécom,Bouygues Télécom,FRA,France,50.3961,3.1013,colocation
Paris Digital Park,,FRA,France,48.9275,2.3988,colocation
Quicken Loans,Quicken Loans,USA,United States of America,42.3262,-83.0698,colocation
Family History Center,The Church of Jesus Christ of Latter-day,USA,United States of America,42.3173,-111.3042,colocation
Data center,,USA,United States of America,36.3281,-83.3767,colocation
ZRH1,Vantage Data Centers,CHE,Switzerland,47.5005,8.7615,colocation
中国联通三明分公司,,CHN,China,26.2829,117.6479,colocation
Mudra Computer Center,Venu,IND,India,9.9775,77.0280,colocation
Gyro Center,Gyro Center,NLD,Netherlands,52.4006,4.8432,colocation
SC1 Sunshine Coast Data Centre,NextDC,AUS,Australia,-26.6597,153.0928,colocation
Felix Datacenter,Nautile,,,-22.2694,166.4610,colocation
42310 THUNDERBALL DR,True North Data Solutions,USA,United States of America,39.0441,-77.5397,colocation
Trung tâm dữ liệu FPT Fornix,FPT,VNM,Vietnam,21.0271,105.7894,colocation
QTS Data Center - Hillsboro 2,Quality Technology Services,USA,United States of America,45.5588,-122.9298,colocation
DigiPlex,DigiPlex,DNK,Denmark,55.6680,12.6222,colocation
ФИНКИ,ФИНКИ,MKD,Macedonia,42.0042,21.4093,colocation
Wallonie Data Center (WDC),,BEL,Belgium,50.5806,5.2617,colocation
Data center,,ITA,Italy,45.4223,9.2568,colocation
